field,pair_type,score,a_bin,a_name,a_ea,a_dist,a_arrows,a_mask4,a_toks,b_bin,b_name,b_ea,b_dist,b_arrows,b_mask4,b_toks
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_00009708,0x9708,1,0,0,0,MAIN.EXE,FUN_0001a320,0x1a320,,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_00009708,0x9708,1,0,0,0,MAIN.EXE,FUN_0001a614,0x1a614,,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_00009708,0x9708,1,0,0,0,MAIN.EXE,FUN_0001e1f4,0x1e1f4,,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_00009708,0x9708,1,0,0,0,MAIN.EXE,FUN_0001e750,0x1e750,,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_00009708,0x9708,1,0,0,0,MAIN.EXE,FUN_0001e7b4,0x1e7b4,,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_00009708,0x9708,1,0,0,0,MAIN.EXE,FUN_0001eb14,0x1eb14,,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_00009708,0x9708,1,0,0,0,MAIN.EXE,FUN_0001eb74,0x1eb74,,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_00009708,0x9708,1,0,0,0,MAIN.EXE,FUN_0001eba4,0x1eba4,,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_00009708,0x9708,1,0,0,0,MAIN.EXE,FUN_0001ebd4,0x1ebd4,,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_00009708,0x9708,1,0,0,0,MAIN.EXE,FUN_0001ec04,0x1ec04,,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_00009708,0x9708,1,0,0,0,MAIN.EXE,FUN_0001ec24,0x1ec24,,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_00009708,0x9708,1,0,0,0,MAIN.EXE,FUN_0001ec74,0x1ec74,,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_00009708,0x9708,1,0,0,0,MAIN.EXE,FUN_0001ec90,0x1ec90,,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_00009708,0x9708,1,0,0,0,MAIN.EXE,FUN_0001ecc0,0x1ecc0,,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_00009708,0x9708,1,0,0,0,MAIN.EXE,FUN_0001fe80,0x1fe80,,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001a320,0x1a320,,0,0,0,MAIN.EXE,FUN_00021424,0x21424,1,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001a348,0x1a348,2,0,0,0,MAIN.EXE,FUN_0001a674,0x1a674,4,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001a348,0x1a348,2,0,0,0,MAIN.EXE,FUN_0001e674,0x1e674,4,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001a348,0x1a348,2,0,0,0,MAIN.EXE,FUN_0001ea04,0x1ea04,4,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001a734,0x1a734,2,0,0,0,MAIN.EXE,FUN_0001ea04,0x1ea04,4,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001a734,0x1a734,2,0,0,0,MAIN.EXE,FUN_0001ec44,0x1ec44,4,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001a734,0x1a734,2,0,0,0,MAIN.EXE,FUN_0001ec64,0x1ec64,4,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001a734,0x1a734,2,0,0,0,MAIN.EXE,FUN_0001ed30,0x1ed30,4,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001a734,0x1a734,2,0,0,0,MAIN.EXE,FUN_00021974,0x21974,4,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001a734,0x1a734,2,0,0,0,MAIN.EXE,FUN_00021cf0,0x21cf0,4,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001e750,0x1e750,,0,0,0,MAIN.EXE,FUN_00021424,0x21424,1,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001e7b4,0x1e7b4,,0,0,0,MAIN.EXE,FUN_00021424,0x21424,1,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001eb14,0x1eb14,,0,0,0,MAIN.EXE,FUN_00021424,0x21424,1,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001eb74,0x1eb74,,0,0,0,MAIN.EXE,FUN_00021424,0x21424,1,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001eba4,0x1eba4,,0,0,0,MAIN.EXE,FUN_00021424,0x21424,1,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001ebd4,0x1ebd4,,0,0,0,MAIN.EXE,FUN_00021424,0x21424,1,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001ec04,0x1ec04,,0,0,0,MAIN.EXE,FUN_00021424,0x21424,1,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001ec24,0x1ec24,,0,0,0,MAIN.EXE,FUN_00021424,0x21424,1,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001ec74,0x1ec74,,0,0,0,MAIN.EXE,FUN_00021424,0x21424,1,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001ec90,0x1ec90,,0,0,0,MAIN.EXE,FUN_00021424,0x21424,1,0,0,0
+0x1c,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001ecc0,0x1ecc0,,0,0,0,MAIN.EXE,FUN_00021424,0x21424,1,0,0,0
+0x20,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_000011d0,0x11d0,2,0,0,0,MAIN.EXE,FUN_0001a3b0,0x1a3b0,4,0,0,0
+0x20,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_000011d0,0x11d0,2,0,0,0,MAIN.EXE,FUN_00021974,0x21974,4,0,0,0
+0x20,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_000011d0,0x11d0,2,0,0,0,MAIN.EXE,FUN_00021cf0,0x21cf0,4,0,0,0
+0x20,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_00003454,0x3454,2,0,0,0,MAIN.EXE,FUN_0001a3b0,0x1a3b0,4,0,0,0
+0x20,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_00003454,0x3454,2,0,0,0,MAIN.EXE,FUN_00021974,0x21974,4,0,0,0
+0x20,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_00003454,0x3454,2,0,0,0,MAIN.EXE,FUN_00021cf0,0x21cf0,4,0,0,0
+0x20,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_00009708,0x9708,1,0,0,0,MAIN.EXE,FUN_0001a320,0x1a320,,0,0,0
+0x20,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0000af3c,0xaf3c,,0,0,0,MAIN.EXE,FUN_00021424,0x21424,1,0,0,0
+0x20,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0000cdb4,0xcdb4,,0,0,0,MAIN.EXE,FUN_00021424,0x21424,1,0,0,0
+0x20,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001a348,0x1a348,2,0,0,0,MAIN.EXE,FUN_0001a674,0x1a674,4,0,0,0
+0x20,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001a348,0x1a348,2,0,0,0,MAIN.EXE,FUN_0001e674,0x1e674,4,0,0,0
+0x20,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001a348,0x1a348,2,0,0,0,MAIN.EXE,FUN_0001ea04,0x1ea04,4,0,0,0
+0x20,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001a348,0x1a348,2,0,0,0,MAIN.EXE,FUN_0001ec44,0x1ec44,4,0,0,0
+0x20,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001a348,0x1a348,2,0,0,0,MAIN.EXE,FUN_0001ec64,0x1ec64,4,0,0,0
+0x20,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001a348,0x1a348,2,0,0,0,MAIN.EXE,FUN_00021644,0x21644,4,0,0,0
+0x20,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001a614,0x1a614,,0,0,0,MAIN.EXE,FUN_00021424,0x21424,1,0,0,0
+0x20,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001c24c,0x1c24c,,0,0,0,MAIN.EXE,FUN_00021424,0x21424,1,0,0,0
+0x20,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001e1f4,0x1e1f4,,0,0,0,MAIN.EXE,FUN_00021424,0x21424,1,0,0,0
+0x20,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001e750,0x1e750,,0,0,0,MAIN.EXE,FUN_00021424,0x21424,1,0,0,0
+0x20,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001e7b4,0x1e7b4,,0,0,0,MAIN.EXE,FUN_00021424,0x21424,1,0,0,0
+0x20,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001eb14,0x1eb14,,0,0,0,MAIN.EXE,FUN_00021424,0x21424,1,0,0,0
+0x20,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001eb74,0x1eb74,,0,0,0,MAIN.EXE,FUN_00021424,0x21424,1,0,0,0
+0x20,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001eba4,0x1eba4,,0,0,0,MAIN.EXE,FUN_00021424,0x21424,1,0,0,0
+0x20,assign_nonzero_vs_zero,-2,MAIN.EXE,FUN_0001ebd4,0x1ebd4,,0,0,0,MAIN.EXE,FUN_00021424,0x21424,1,0,0,0
