value,table,record_idx,field_pos
2,ACTION.BIN,26,12
2,ACTION.BIN,115,4
2,ACTION.BIN,119,12
2,ACTION.BIN,121,0
2,ACTION.BIN,128,4
2,ACTION.BIN,129,0
2,ACTION.BIN,130,20
2,ACTION.BIN,131,16
2,ACTION.BIN,132,12
2,ACTION.BIN,133,8
2,ACTION.BIN,134,4
2,ACTION.BIN,135,0
2,ACTION.BIN,138,12
2,ACTION.BIN,139,8
2,ACTION.BIN,140,4
2,ACTION.BIN,143,16
2,ACTION.BIN,147,0
2,ACTION.BIN,148,20
2,ACTION.BIN,149,16
2,ACTION.BIN,151,8
2,ACTION.BIN,153,0
2,ACTION.BIN,153,24
2,ACTION.BIN,154,20
2,ACTION.BIN,156,12
2,ACTION.BIN,161,4
2,ACTION.BIN,165,24
2,ACTION.BIN,174,12
2,ACTION.BIN,175,8
2,ACTION.BIN,176,4
2,ACTION.BIN,195,0
2,ACTION.BIN,196,20
2,ACTION.BIN,197,16
2,ACTION.BIN,200,4
2,ACTION.BIN,209,16
2,ACTION.BIN,221,16
2,ACTION.BIN,240,12
2,ACTION.BIN,250,20
2,ACTION.BIN,260,4
2,ACTION.BIN,279,0
2,ACTION.BIN,279,24
2,ACTION.BIN,281,16
2,ACTION.BIN,291,24
2,ACTION.BIN,293,16
2,ACTION.BIN,295,8
2,ACTION.BIN,297,0
2,ACTION.BIN,297,24
2,ACTION.BIN,298,20
2,ACTION.BIN,317,16
2,ACTION.BIN,340,20
2,ACTION.BIN,354,12
2,ACTION.BIN,356,4
2,ACTION.BIN,357,0
2,ACTION.BIN,357,24
2,ACTION.BIN,362,4
2,ACTION.BIN,363,0
2,ACTION.BIN,364,20
2,ACTION.BIN,365,16
2,ACTION.BIN,367,8
2,ACTION.BIN,368,4
2,ACTION.BIN,370,20
2,ACTION.BIN,372,12
2,ACTION.BIN,373,8
2,ACTION.BIN,375,0
2,ACTION.BIN,375,24
2,ACTION.BIN,377,16
2,ACTION.BIN,378,12
2,ACTION.BIN,379,8
2,ACTION.BIN,380,4
2,ACTION.BIN,381,24
2,ACTION.BIN,382,20
2,ACTION.BIN,383,16
2,ACTION.BIN,385,8
2,ACTION.BIN,387,0
2,ACTION.BIN,387,24
2,ACTION.BIN,389,16
2,ACTION.BIN,395,16
2,ACTION.BIN,396,12
2,ACTION.BIN,398,4
2,ACTION.BIN,399,24
2,ACTION.BIN,400,20
2,ACTION.BIN,401,16
2,ACTION.BIN,402,12
2,ACTION.BIN,403,8
2,ACTION.BIN,404,4
2,ACTION.BIN,405,0
2,ACTION.BIN,406,20
2,ACTION.BIN,409,8
2,ACTION.BIN,411,0
2,ACTION.BIN,411,24
2,ACTION.BIN,412,20
2,ACTION.BIN,418,20
2,ACTION.BIN,419,16
2,ACTION.BIN,421,8
2,ACTION.BIN,422,4
2,ACTION.BIN,425,16
2,ACTION.BIN,426,12
2,ACTION.BIN,429,0
2,ACTION.BIN,430,20
2,ACTION.BIN,431,16
2,ACTION.BIN,433,8
2,ACTION.BIN,434,4
2,ACTION.BIN,435,0
2,ACTION.BIN,435,24
2,ACTION.BIN,437,16
2,ACTION.BIN,438,12
2,ACTION.BIN,439,8
2,ACTION.BIN,441,0
2,ACTION.BIN,441,24
2,ACTION.BIN,442,20
2,ACTION.BIN,444,12
2,ACTION.BIN,446,4
2,ACTION.BIN,447,0
2,ACTION.BIN,449,16
2,ACTION.BIN,451,8
2,ACTION.BIN,452,4
2,ACTION.BIN,453,24
2,ACTION.BIN,454,20
2,ACTION.BIN,455,16
2,ACTION.BIN,462,12
2,ACTION.BIN,464,4
2,ACTION.BIN,465,0
2,ACTION.BIN,469,8
2,ACTION.BIN,470,4
2,ACTION.BIN,471,0
2,ACTION.BIN,483,0
2,ACTION.BIN,483,24
2,ACTION.BIN,484,20
2,ACTION.BIN,485,16
2,ACTION.BIN,487,8
2,ACTION.BIN,489,0
2,ACTION.BIN,494,10
2,ACTION.BIN,499,8
2,ACTION.BIN,501,24
2,ACTION.BIN,502,20
2,ACTION.BIN,503,16
2,ACTION.BIN,504,12
2,ACTION.BIN,505,8
2,ACTION.BIN,507,24
2,ACTION.BIN,510,12
2,ACTION.BIN,513,0
2,ACTION.BIN,514,20
2,ACTION.BIN,515,16
2,ACTION.BIN,516,12
2,ACTION.BIN,517,8
2,ACTION.BIN,519,0
2,ACTION.BIN,519,24
2,ACTION.BIN,524,4
2,ACTION.BIN,525,0
2,ACTION.BIN,525,24
2,ACTION.BIN,526,20
2,ACTION.BIN,527,16
2,ACTION.BIN,528,12
2,ACTION.BIN,529,8
2,ACTION.BIN,530,4
2,ACTION.BIN,531,24
2,ACTION.BIN,534,12
2,ACTION.BIN,535,8
2,ACTION.BIN,538,0
2,ACTION.BIN,543,0
2,ACTION.BIN,554,8
2,ACTION.BIN,555,24
2,ACTION.BIN,556,20
2,ACTION.BIN,557,16
2,ACTION.BIN,559,8
2,ACTION.BIN,561,24
2,ACTION.BIN,563,16
2,ACTION.BIN,564,12
2,ACTION.BIN,581,16
2,ACTION.BIN,582,12
2,ACTION.BIN,587,20
2,ACTION.BIN,592,20
2,ACTION.BIN,593,16
2,ACTION.BIN,594,12
2,ACTION.BIN,596,4
2,ACTION.BIN,597,0
2,ACTION.BIN,597,24
2,ACTION.BIN,598,20
2,ACTION.BIN,599,16
2,ACTION.BIN,600,12
2,ACTION.BIN,601,8
2,ACTION.BIN,602,4
2,ACTION.BIN,603,0
2,ACTION.BIN,615,24
2,ACTION.BIN,616,20
2,ACTION.BIN,617,16
2,ACTION.BIN,619,8
2,ACTION.BIN,620,4
2,ACTION.BIN,621,0
2,ACTION.BIN,621,24
2,ACTION.BIN,623,16
2,ACTION.BIN,625,8
2,ACTION.BIN,627,0
2,ACTION.BIN,633,0
2,ACTION.BIN,634,20
2,ACTION.BIN,639,0
2,ACTION.BIN,639,24
2,ACTION.BIN,640,20
2,ACTION.BIN,641,16
2,ACTION.BIN,653,16
2,ACTION.BIN,663,24
2,ACTION.BIN,669,24
2,ACTION.BIN,670,20
2,ACTION.BIN,671,16
2,ATTITUDE.BIN,9,26
2,ATTITUDE.BIN,15,32
2,ATTITUDE.BIN,19,4
2,ATTITUDE.BIN,25,26
2,ATTITUDE.BIN,25,34
2,ATTITUDE.BIN,33,18
2,ATTITUDE.BIN,45,30
2,ATTITUDE.BIN,45,38
2,ATTITUDE.BIN,49,26
2,ATTITUDE.BIN,51,4
2,ATTITUDE.BIN,61,6
2,ATTITUDE.BIN,63,8
2,ATTITUDE.BIN,63,16
2,ATTITUDE.BIN,83,44
2,ATTITUDE.BIN,89,18
2,ATTITUDE.BIN,91,44
2,ATTITUDE.BIN,93,30
2,ATTITUDE.BIN,93,38
2,ATTITUDE.BIN,99,4
2,ATTITUDE.BIN,107,20
2,ATTITUDE.BIN,107,28
2,ATTITUDE.BIN,107,36
2,ATTITUDE.BIN,107,44
2,ATTITUDE.BIN,113,10
2,ATTITUDE.BIN,113,18
2,ATTITUDE.BIN,113,26
2,ATTITUDE.BIN,113,34
2,ATTITUDE.BIN,113,42
2,ATTITUDE.BIN,119,0
2,ATTITUDE.BIN,119,8
2,ATTITUDE.BIN,119,16
2,ATTITUDE.BIN,119,24
2,ATTITUDE.BIN,119,32
2,ATTITUDE.BIN,125,6
2,ATTITUDE.BIN,125,14
2,ATTITUDE.BIN,125,22
2,ATTITUDE.BIN,127,16
2,ATTITUDE.BIN,131,44
2,ATTITUDE.BIN,135,16
2,ATTITUDE.BIN,135,24
2,ATTITUDE.BIN,137,10
2,ATTITUDE.BIN,139,28
2,ATTITUDE.BIN,140,44
2,ATTITUDE.BIN,142,18
2,ATTITUDE.BIN,144,20
2,ATTITUDE.BIN,146,10
2,ATTITUDE.BIN,146,22
2,ATTITUDE.BIN,148,24
2,ATTITUDE.BIN,148,36
2,ATTITUDE.BIN,150,38
2,ATTITUDE.BIN,152,4
2,ATTITUDE.BIN,152,16
2,ATTITUDE.BIN,152,28
2,ATTITUDE.BIN,154,30
2,ATTITUDE.BIN,156,44
2,ATTITUDE.BIN,158,10
2,ATTITUDE.BIN,158,22
2,ATTITUDE.BIN,158,34
2,ATTITUDE.BIN,160,0
2,ATTITUDE.BIN,160,12
2,ATTITUDE.BIN,160,24
2,ATTITUDE.BIN,160,36
2,ATTITUDE.BIN,162,2
2,ATTITUDE.BIN,162,14
2,ATTITUDE.BIN,162,26
2,ATTITUDE.BIN,162,38
2,ATTITUDE.BIN,164,4
2,ATTITUDE.BIN,164,16
2,ATTITUDE.BIN,164,28
2,ATTITUDE.BIN,164,40
2,ATTITUDE.BIN,166,42
2,ATTITUDE.BIN,168,44
2,ATTITUDE.BIN,170,22
2,ATTITUDE.BIN,170,34
2,ATTITUDE.BIN,172,0
2,ATTITUDE.BIN,172,24
2,ATTITUDE.BIN,172,36
2,ATTITUDE.BIN,174,2
2,ATTITUDE.BIN,176,40
2,ATTITUDE.BIN,178,42
2,ATTITUDE.BIN,180,8
2,ATTITUDE.BIN,182,10
2,BUDDIES.BIN,2,124
2,BUDDIES.BIN,2,126
2,BUDDIES.BIN,6,32
2,BUDDIES.BIN,7,0
2,BUDDIES.BIN,8,32
2,BUDDIES.BIN,13,92
2,BUDDIES.BIN,14,20
2,BUDDIES.BIN,14,92
2,BUDDIES.BIN,15,20
2,BUDDIES.BIN,15,92
2,BUDDIES.BIN,17,92
2,BUDDIES.BIN,18,32
2,BUDDIES.BIN,19,92
2,BUDDIES.BIN,20,92
2,BUDDIES.BIN,21,32
2,BUDDIES.BIN,21,92
2,BUDDIES.BIN,22,92
2,BUDDIES.BIN,23,92
2,BUDDIES.BIN,24,92
2,BUDDIES.BIN,25,92
2,BUDDIES.BIN,26,32
2,BUDDIES.BIN,26,92
2,BUDDIES.BIN,27,32
2,BUDDIES.BIN,27,92
2,BUDDIES.BIN,28,92
2,BUDDIES.BIN,29,92
2,BUDDIES.BIN,32,32
2,BUDDIES.BIN,32,92
2,BUDDIES.BIN,41,32
2,BUDDIES.BIN,42,32
2,BUDDIES.BIN,45,92
2,BUDDIES.BIN,49,92
2,BUDDIES.BIN,50,92
2,BUDDIES.BIN,54,32
2,BUDDIES.BIN,54,92
2,BUDDIES.BIN,55,92
2,BUDDIES.BIN,58,92
2,BUDDIES.BIN,59,92
2,BUDDIES.BIN,60,32
2,BUDDIES.BIN,60,92
2,BUDDIES.BIN,61,32
2,BUDDIES.BIN,61,92
2,PERCEPT.BIN,8,16
2,PERCEPT.BIN,32,16
2,PERCEPT.BIN,42,26
2,PERCEPT.BIN,59,2
2,PERCEPT.BIN,59,10
2,PERCEPT.BIN,59,18
2,PERCEPT.BIN,61,2
2,PERCEPT.BIN,63,16
2,PERCEPT.BIN,120,8
2,PERCEPT.BIN,125,28
2,PERCEPT.BIN,142,26
2,PERCEPT.BIN,153,28
2,PERCEPT.BIN,166,18
2,PERCEPT.BIN,175,18
2,PERCEPT.BIN,175,22
2,PERCEPT.BIN,180,28
2,PERCEPT.BIN,184,16
2,PERCEPT.BIN,190,26
2,PERCEPT.BIN,191,2
2,PERCEPT.BIN,191,14
2,PERCEPT.BIN,195,2
2,PERCEPT.BIN,200,24
2,PERCEPT.BIN,226,30
2,PERCEPT.BIN,233,16
2,PERCEPT.BIN,233,20
2,PERCEPT.BIN,234,6
2,PERCEPT.BIN,243,2
2,PERCEPT.BIN,263,30
2,PERCEPT.BIN,268,8
2,PERCEPT.BIN,271,14
2,PERCEPT.BIN,273,12
2,PERCEPT.BIN,273,20
2,PERCEPT.BIN,273,24
2,PERCEPT.BIN,273,28
2,PERCEPT.BIN,289,24
2,PERCEPT.BIN,289,28
2,PERCEPT.BIN,295,2
2,PERCEPT.BIN,295,6
2,PERCEPT.BIN,315,8
2,PERCEPT.BIN,318,18
2,PERCEPT.BIN,324,28
2,PERCEPT.BIN,325,8
2,PERCEPT.BIN,348,12
2,PERCEPT.BIN,349,0
2,PERCEPT.BIN,351,10
2,PERCEPT.BIN,351,22
2,PERCEPT.BIN,353,18
2,PERCEPT.BIN,353,24
2,PERCEPT.BIN,370,30
2,PERCEPT.BIN,371,22
2,PERCEPT.BIN,371,30
2,PERCEPT.BIN,373,12
2,PERCEPT.BIN,385,28
2,PERCEPT.BIN,387,2
2,PERCEPT.BIN,387,18
2,PERCEPT.BIN,389,4
2,PERCEPT.BIN,389,8
2,PERCEPT.BIN,402,6
2,PERCEPT.BIN,404,28
2,PERCEPT.BIN,406,6
2,PERCEPT.BIN,407,22
2,PERCEPT.BIN,409,12
2,PERCEPT.BIN,409,24
2,PERCEPT.BIN,417,12
2,PERCEPT.BIN,420,16
2,PERCEPT.BIN,421,16
2,PERCEPT.BIN,421,24
2,PERCEPT.BIN,423,26
2,PERCEPT.BIN,427,6
2,PERCEPT.BIN,427,22
2,PERCEPT.BIN,427,30
2,PERCEPT.BIN,433,20
2,PERCEPT.BIN,435,10
2,PERCEPT.BIN,435,14
2,PERCEPT.BIN,435,18
2,PERCEPT.BIN,435,22
2,PERCEPT.BIN,435,26
2,PERCEPT.BIN,435,30
2,PERCEPT.BIN,441,22
2,PERCEPT.BIN,441,28
2,PERCEPT.BIN,451,6
2,PERCEPT.BIN,451,10
2,PERCEPT.BIN,469,24
2,PERCEPT.BIN,472,0
2,PERCEPT.BIN,483,14
2,PERCEPT.BIN,483,22
2,PERCEPT.BIN,483,26
2,PERCEPT.BIN,485,8
2,PERCEPT.BIN,485,12
2,PERCEPT.BIN,485,20
2,PERCEPT.BIN,487,2
2,PERCEPT.BIN,487,30
2,PERCEPT.BIN,489,8
2,PERCEPT.BIN,489,12
2,PERCEPT.BIN,491,26
2,PERCEPT.BIN,497,0
2,PERCEPT.BIN,497,4
2,PERCEPT.BIN,497,12
2,PERCEPT.BIN,497,28
2,PERCEPT.BIN,499,6
2,PERCEPT.BIN,500,12
2,PERCEPT.BIN,506,14
2,PERCEPT.BIN,510,10
2,PERCEPT.BIN,511,14
2,PERCEPT.BIN,513,0
2,PERCEPT.BIN,513,28
2,PERCEPT.BIN,515,6
2,PERCEPT.BIN,521,16
2,PERCEPT.BIN,522,10
2,PERCEPT.BIN,524,24
2,PERCEPT.BIN,525,4
2,PERCEPT.BIN,526,18
2,PERCEPT.BIN,529,4
2,PERCEPT.BIN,530,30
2,PERCEPT.BIN,536,4
2,PERCEPT.BIN,536,16
2,PERCEPT.BIN,542,26
2,PERCEPT.BIN,546,14
2,PERCEPT.BIN,546,26
2,PERCEPT.BIN,548,20
2,PERCEPT.BIN,550,2
2,PERCEPT.BIN,554,2
2,PERCEPT.BIN,554,14
2,PERCEPT.BIN,554,26
2,PERCEPT.BIN,556,8
2,PERCEPT.BIN,564,8
2,PERCEPT.BIN,570,2
2,PERCEPT.BIN,570,14
2,PERCEPT.BIN,574,2
2,PERCEPT.BIN,580,8
2,PERCEPT.BIN,580,20
2,PERCEPT.BIN,582,14
2,PERCEPT.BIN,590,2
2,PERCEPT.BIN,590,14
2,PERCEPT.BIN,600,8
2,PERCEPT.BIN,608,8
2,PERCEPT.BIN,610,2
2,PERCEPT.BIN,610,14
2,PERCEPT.BIN,616,8
2,PERCEPT.BIN,618,14
2,PERCEPT.BIN,618,26
2,PERCEPT.BIN,620,20
2,PERCEPT.BIN,626,2
2,PERCEPT.BIN,626,14
2,PERCEPT.BIN,626,26
2,PERCEPT.BIN,628,8
2,PERCEPT.BIN,628,20
2,PERCEPT.BIN,630,2
2,PERCEPT.BIN,630,14
2,PERCEPT.BIN,630,26
2,PERCEPT.BIN,632,20
2,PERCEPT.BIN,634,14
2,PERCEPT.BIN,634,26
2,PERCEPT.BIN,636,8
2,PERCEPT.BIN,638,14
2,PERCEPT.BIN,638,26
2,PERCEPT.BIN,640,20
2,PERCEPT.BIN,642,2
2,PERCEPT.BIN,642,14
2,PERCEPT.BIN,642,26
2,PERCEPT.BIN,644,8
2,PERCEPT.BIN,644,20
2,PERCEPT.BIN,646,14
2,PERCEPT.BIN,648,8
2,PERCEPT.BIN,648,20
2,PERCEPT.BIN,650,2
2,PERCEPT.BIN,650,26
2,PERCEPT.BIN,652,8
2,PERCEPT.BIN,654,26
2,PERCEPT.BIN,656,8
2,PERCEPT.BIN,658,26
2,PERCEPT.BIN,660,8
2,PERCEPT.BIN,664,8
2,PERCEPT.BIN,664,20
2,PERCEPT.BIN,668,20
2,PERCEPT.BIN,670,2
2,PERCEPT.BIN,674,26
2,PERCEPT.BIN,678,14
2,PERCEPT.BIN,678,26
2,PERCEPT.BIN,680,8
2,PERCEPT.BIN,682,2
2,PERCEPT.BIN,682,26
2,PERCEPT.BIN,686,2
2,PERCEPT.BIN,686,14
2,PERCEPT.BIN,692,20
2,PERCEPT.BIN,700,8
2,PERCEPT.BIN,700,20
2,PERCEPT.BIN,702,14
2,PERCEPT.BIN,702,26
2,PERCEPT.BIN,704,8
2,PERCEPT.BIN,704,20
2,PERCEPT.BIN,706,2
2,PERCEPT.BIN,706,14
2,PERCEPT.BIN,708,8
2,PERCEPT.BIN,712,20
2,PERCEPT.BIN,714,26
2,PERCEPT.BIN,716,20
2,PERCEPT.BIN,718,2
2,PERCEPT.BIN,721,4
2,PERCEPT.BIN,721,16
2,PERCEPT.BIN,721,28
2,PERCEPT.BIN,722,2
2,PERCEPT.BIN,722,14
2,PERCEPT.BIN,722,26
2,PERCEPT.BIN,723,10
2,PERCEPT.BIN,723,22
2,PERCEPT.BIN,724,8
2,PERCEPT.BIN,724,20
2,PERCEPT.BIN,725,4
2,PERCEPT.BIN,725,16
2,PERCEPT.BIN,725,28
2,PERCEPT.BIN,726,2
2,PERCEPT.BIN,726,14
2,PERCEPT.BIN,727,10
2,PERCEPT.BIN,727,22
2,PERCEPT.BIN,728,8
2,PERCEPT.BIN,729,4
2,PERCEPT.BIN,729,16
2,PERCEPT.BIN,729,28
2,PERCEPT.BIN,730,26
2,PERCEPT.BIN,731,10
2,PERCEPT.BIN,731,22
2,PERCEPT.BIN,732,8
2,PERCEPT.BIN,732,20
2,PERCEPT.BIN,733,4
2,PERCEPT.BIN,733,16
2,PERCEPT.BIN,733,28
2,PERCEPT.BIN,734,26
2,PERCEPT.BIN,735,10
2,PERCEPT.BIN,735,22
2,PERCEPT.BIN,736,8
2,PERCEPT.BIN,736,20
2,PERCEPT.BIN,737,4
2,PERCEPT.BIN,737,16
2,PERCEPT.BIN,737,28
2,PERCEPT.BIN,738,2
2,PERCEPT.BIN,738,14
2,PERCEPT.BIN,739,10
2,PERCEPT.BIN,739,22
2,PERCEPT.BIN,740,8
2,PERCEPT.BIN,740,20
2,PERCEPT.BIN,741,4
2,PERCEPT.BIN,741,16
2,PERCEPT.BIN,741,28
2,PERCEPT.BIN,742,2
2,PERCEPT.BIN,743,10
2,PERCEPT.BIN,743,22
2,PERCEPT.BIN,744,8
2,PERCEPT.BIN,744,20
2,PERCEPT.BIN,745,4
2,PERCEPT.BIN,745,16
2,PERCEPT.BIN,745,28
2,PERCEPT.BIN,746,2
2,PERCEPT.BIN,746,14
2,PERCEPT.BIN,747,10
2,PERCEPT.BIN,747,22
2,PERCEPT.BIN,748,20
2,PERCEPT.BIN,749,4
2,PERCEPT.BIN,749,16
2,PERCEPT.BIN,749,28
2,PERCEPT.BIN,750,2
2,PERCEPT.BIN,750,26
2,PERCEPT.BIN,751,10
2,PERCEPT.BIN,751,22
2,PERCEPT.BIN,752,8
2,PERCEPT.BIN,753,4
2,PERCEPT.BIN,753,16
2,PERCEPT.BIN,753,28
2,PERCEPT.BIN,754,2
2,PERCEPT.BIN,754,22
2,PERCEPT.BIN,755,10
2,PERCEPT.BIN,755,22
2,PERCEPT.BIN,756,8
2,PERCEPT.BIN,756,20
2,PERCEPT.BIN,757,4
2,PERCEPT.BIN,757,16
2,PERCEPT.BIN,757,28
2,PERCEPT.BIN,758,14
2,PERCEPT.BIN,758,26
2,PERCEPT.BIN,759,10
2,PERCEPT.BIN,759,22
2,PERCEPT.BIN,760,20
2,PERCEPT.BIN,761,4
2,PERCEPT.BIN,761,16
2,PERCEPT.BIN,761,28
2,PERCEPT.BIN,762,2
2,PERCEPT.BIN,762,14
2,PERCEPT.BIN,762,26
2,PERCEPT.BIN,763,10
2,PERCEPT.BIN,763,22
2,PERCEPT.BIN,764,20
2,PERCEPT.BIN,765,4
2,PERCEPT.BIN,765,16
2,PERCEPT.BIN,765,28
2,PERCEPT.BIN,766,2
2,PERCEPT.BIN,766,14
2,PERCEPT.BIN,767,10
2,PERCEPT.BIN,767,22
2,PERCEPT.BIN,768,8
2,PERCEPT.BIN,768,20
2,PERCEPT.BIN,769,4
2,PERCEPT.BIN,769,16
2,PERCEPT.BIN,769,28
2,PERCEPT.BIN,770,2
2,PERCEPT.BIN,770,14
2,PERCEPT.BIN,771,10
2,PERCEPT.BIN,771,22
2,PERCEPT.BIN,773,4
2,PERCEPT.BIN,773,16
2,PERCEPT.BIN,773,28
2,PERCEPT.BIN,774,14
2,PERCEPT.BIN,775,10
2,PERCEPT.BIN,775,22
2,PERCEPT.BIN,776,8
2,PERCEPT.BIN,777,4
2,PERCEPT.BIN,777,16
2,PERCEPT.BIN,777,28
2,PERCEPT.BIN,779,10
2,PERCEPT.BIN,779,22
2,PERCEPT.BIN,780,8
2,PERCEPT.BIN,780,16
2,PERCEPT.BIN,781,4
2,PERCEPT.BIN,781,16
2,PERCEPT.BIN,781,28
2,PERCEPT.BIN,782,2
2,PERCEPT.BIN,782,26
2,PERCEPT.BIN,783,10
2,PERCEPT.BIN,783,22
2,PERCEPT.BIN,784,8
2,PERCEPT.BIN,784,20
2,PERCEPT.BIN,785,4
2,PERCEPT.BIN,785,16
2,PERCEPT.BIN,785,28
2,PERCEPT.BIN,786,14
2,PERCEPT.BIN,786,26
2,PERCEPT.BIN,787,10
2,PERCEPT.BIN,787,22
2,PERCEPT.BIN,788,20
2,PERCEPT.BIN,789,4
2,PERCEPT.BIN,789,16
2,PERCEPT.BIN,789,28
2,PERCEPT.BIN,790,2
2,PERCEPT.BIN,790,26
2,PERCEPT.BIN,791,10
2,PERCEPT.BIN,791,22
2,PERCEPT.BIN,792,8
2,PERCEPT.BIN,793,4
2,PERCEPT.BIN,793,16
2,PERCEPT.BIN,793,28
2,PERCEPT.BIN,794,14
2,PERCEPT.BIN,794,26
2,PERCEPT.BIN,795,10
2,PERCEPT.BIN,795,22
2,PERCEPT.BIN,796,8
2,PERCEPT.BIN,796,20
2,PERCEPT.BIN,797,4
2,PERCEPT.BIN,797,16
2,PERCEPT.BIN,797,28
2,PERCEPT.BIN,798,14
2,PERCEPT.BIN,798,26
2,PERCEPT.BIN,799,10
2,PERCEPT.BIN,799,22
2,PERCEPT.BIN,800,8
2,PERCEPT.BIN,801,4
2,PERCEPT.BIN,801,16
2,PERCEPT.BIN,801,28
2,PERCEPT.BIN,802,2
2,PERCEPT.BIN,803,10
2,PERCEPT.BIN,803,22
2,PERCEPT.BIN,804,20
2,PERCEPT.BIN,805,4
2,PERCEPT.BIN,805,16
2,PERCEPT.BIN,805,28
2,PERCEPT.BIN,806,2
2,PERCEPT.BIN,806,14
2,PROJECTILES.BIN,2,60
2,PROJECTILES.BIN,3,56
2,PROJECTILES.BIN,11,40
2,PROJECTILES.BIN,18,40
2,PROJECTILES.BIN,19,32
2,PROJECTILES.BIN,20,60
2,PROJECTILES.BIN,40,60
2,PROJECTILES.BIN,47,96
2,PROJECTILES.BIN,48,92
2,PROJECTILES.BIN,49,88
2,PROJECTILES.BIN,50,84
2,PROJECTILES.BIN,51,80
2,PROJECTILES.BIN,52,76
2,PROJECTILES.BIN,53,0
2,PROJECTILES.BIN,53,72
2,PROJECTILES.BIN,53,108
2,PROJECTILES.BIN,55,64
2,PROJECTILES.BIN,56,60
2,PROJECTILES.BIN,57,20
2,PROJECTILES.BIN,57,56
2,PROJECTILES.BIN,57,90
2,PROJECTILES.BIN,58,52
2,PROJECTILES.BIN,60,48
2,PROJECTILES.BIN,63,32
2,PROJECTILES.BIN,66,36
2,PROJECTILES.BIN,75,92
2,PROJECTILES.BIN,76,14
2,PROJECTILES.BIN,76,88
2,PROJECTILES.BIN,78,96
2,PROJECTILES.BIN,79,8
2,PROJECTILES.BIN,79,12
2,PROJECTILES.BIN,79,32
2,PROJECTILES.BIN,79,36
2,PROJECTILES.BIN,79,44
2,PROJECTILES.BIN,79,48
2,PROJECTILES.BIN,79,64
2,PROJECTILES.BIN,79,68
2,PROJECTILES.BIN,79,72
2,PROJECTILES.BIN,79,76
2,PROJECTILES.BIN,79,80
2,PROJECTILES.BIN,79,84
2,PROJECTILES.BIN,79,96
2,PROJECTILES.BIN,79,100
2,PROJECTILES.BIN,79,108
2,PROJECTILES.BIN,80,0
2,PROJECTILES.BIN,80,4
2,PROJECTILES.BIN,80,16
2,PROJECTILES.BIN,80,24
2,PROJECTILES.BIN,80,28
2,PROJECTILES.BIN,80,36
2,PROJECTILES.BIN,80,48
2,PROJECTILES.BIN,80,52
2,PROJECTILES.BIN,80,60
2,PROJECTILES.BIN,80,64
2,PROJECTILES.BIN,80,68
2,PROJECTILES.BIN,80,80
2,PROJECTILES.BIN,81,8
2,PROJECTILES.BIN,81,20
2,PROJECTILES.BIN,81,24
2,PROJECTILES.BIN,81,36
2,PROJECTILES.BIN,81,40
2,PROJECTILES.BIN,81,60
2,PROJECTILES.BIN,81,64
2,PROJECTILES.BIN,81,104
2,STATICS.BIN,0,52
2,STATICS.BIN,0,120
2,STATICS.BIN,0,128
2,STATICS.BIN,0,180
2,STATICS.BIN,0,244
2,STATICS.BIN,0,384
2,STATICS.BIN,0,436
2,STATICS.BIN,0,576
2,STATICS.BIN,0,628
2,STATICS.BIN,0,692
2,STATICS.BIN,0,756
2,STATICS.BIN,0,820
2,STATICS.BIN,0,884
2,STATICS.BIN,0,1204
2,STATICS.BIN,0,1268
2,STATICS.BIN,0,1332
2,STATICS.BIN,0,1396
2,STATICS.BIN,0,1536
2,STATICS.BIN,0,1652
2,STATICS.BIN,0,1716
2,STATICS.BIN,0,1920
2,STATICS.BIN,0,1972
2,STATICS.BIN,0,2036
2,STATICS.BIN,0,2100
2,STATICS.BIN,0,2356
2,STATICS.BIN,0,2560
2,STATICS.BIN,1,1756
2,STATICS.BIN,1,1820
2,STATICS.BIN,1,2012
2,STATICS.BIN,1,2972
2,STATICS.BIN,1,3548
2,STATICS.BIN,1,3996
2,STATICS.BIN,1,4124
2,STATICS.BIN,1,4636
2,STATICS.BIN,1,4764
2,STATICS.BIN,1,4892
2,STATICS.BIN,1,5060
2,STATICS.BIN,1,5068
2,STATICS.BIN,1,5084
2,STATICS.BIN,1,5092
2,STATICS.BIN,1,5196
2,STATICS.BIN,1,5212
2,STATICS.BIN,1,5220
2,STATICS.BIN,1,5324
2,STATICS.BIN,1,5380
2,STATICS.BIN,1,5388
2,STATICS.BIN,1,5412
2,STATICS.BIN,1,5484
2,STATICS.BIN,1,5500
2,STATICS.BIN,1,5508
2,STATICS.BIN,1,5900
2,STATICS.BIN,1,5940
2,STATICS.BIN,1,6476
2,STATICS.BIN,1,6500
2,STATICS.BIN,1,6532
2,STATICS.BIN,1,6540
2,STATICS.BIN,1,6564
2,STATICS.BIN,1,6588
2,STATICS.BIN,1,6612
2,STATICS.BIN,1,6636
2,STATICS.BIN,1,6660
2,STATICS.BIN,1,6700
2,STATICS.BIN,1,6724
2,STATICS.BIN,1,6740
2,STATICS.BIN,1,6764
2,STATICS.BIN,1,6836
2,STATICS.BIN,1,6860
2,STATICS.BIN,1,6876
2,STATICS.BIN,1,6908
2,STATICS.BIN,1,6916
2,STATICS.BIN,1,6956
2,TOYS.BIN,1,4
2,TOYS.BIN,28,8
2,TOYS.BIN,31,4
2,TOYS.BIN,36,0
2,TOYS.BIN,37,0
2,TOYS.BIN,38,0
